DATE,DOWNLOAD,ERROR
2020-01-24T08:55:02.534Z,47.43168,
2020-01-24T09:00:02.570Z,47.34976,
2020-01-24T09:05:02.567Z,47.26784,
2020-01-24T09:10:02.577Z,47.34976,
2020-01-24T09:15:02.593Z,47.22688,
2020-01-24T09:20:02.611Z,47.26784,
2020-01-24T09:25:02.646Z,47.26784,
2020-01-24T09:30:02.646Z,47.3088,
2020-01-24T09:35:02.619Z,47.34976,
2020-01-24T09:40:02.672Z,47.45216,
2020-01-24T09:45:02.681Z,46.75584,
2020-01-24T09:50:02.758Z,35.2256,
2020-01-24T09:55:02.711Z,36.6592,
2020-01-24T10:00:02.739Z,26.86976,
2020-01-24T10:05:02.728Z,45.056,
2020-01-24T10:10:02.769Z,23.59296,
2020-01-24T10:15:02.780Z,32.52224,
2020-01-24T10:20:02.804Z,35.7376,
2020-01-24T10:25:02.806Z,32.19456,
2020-01-24T10:30:02.833Z,34.4064,
2020-01-24T10:35:02.851Z,32.99328,
2020-01-24T10:40:02.849Z,22.36416,
2020-01-24T10:45:02.861Z,34.34496,
2020-01-24T10:50:02.874Z,34.57024,
2020-01-24T10:55:02.893Z,47.37024,
2020-01-24T11:00:02.914Z,41.69728,
2020-01-24T11:05:02.923Z,47.04256,
2020-01-24T11:10:02.924Z,47.34976,
2020-01-24T11:15:02.942Z,29.0816,
2020-01-24T11:20:02.985Z,37.5808,
2020-01-24T11:25:03.000Z,30.16704,
2020-01-24T11:30:03.012Z,47.24736,
2020-01-24T11:35:03.030Z,47.26784,
2020-01-24T11:40:03.051Z,47.43168,
2020-01-24T11:45:03.056Z,47.26784,
2020-01-24T11:50:03.076Z,47.37024,
2020-01-24T11:55:03.117Z,47.34976,
2020-01-24T12:00:03.099Z,-1,
2020-01-24T12:05:03.119Z,-1,
2020-01-24T12:10:03.139Z,-1,
2020-01-24T12:15:03.154Z,-1,
2020-01-24T12:20:03.136Z,-1,
2020-01-24T12:25:03.153Z,-1,
2020-01-24T12:30:03.184Z,-1,
2020-01-24T12:35:03.191Z,-1,
2020-01-24T12:40:03.194Z,-1,
2020-01-24T12:45:03.224Z,-1,
2020-01-24T12:50:03.241Z,-1,
2020-01-24T12:55:03.257Z,-1,
2020-01-24T13:00:03.276Z,47.5136,
2020-01-24T13:05:02.257Z,47.37024,
2020-01-24T13:10:02.285Z,46.03904,
2020-01-24T13:15:02.304Z,46.61248,
2020-01-24T13:20:02.335Z,47.18592,
2020-01-24T13:25:02.360Z,47.34976,
2020-01-24T13:30:02.363Z,47.32928,
2020-01-24T13:35:02.374Z,47.34976,
2020-01-24T13:40:02.378Z,47.26784,
2020-01-24T13:45:02.385Z,47.43168,
2020-01-24T13:50:02.406Z,47.616,
2020-01-24T13:55:02.442Z,47.43168,
2020-01-24T14:00:02.439Z,47.37024,
2020-01-24T14:05:02.461Z,47.24736,
2020-01-24T14:10:02.498Z,47.26784,
2020-01-24T14:15:02.491Z,47.22688,
2020-01-24T14:20:02.518Z,47.18592,
2020-01-24T14:25:02.520Z,47.34976,
2020-01-24T14:30:02.515Z,47.43168,
2020-01-24T14:35:02.554Z,47.34976,
2020-01-24T14:40:02.566Z,47.26784,
2020-01-24T14:45:02.568Z,47.43168,
2020-01-24T14:50:02.615Z,47.43168,
2020-01-24T14:55:02.630Z,47.34976,
2020-01-24T15:00:02.618Z,47.24736,
2020-01-24T15:05:02.628Z,47.34976,
2020-01-24T15:10:02.658Z,46.61248,
2020-01-24T15:15:02.655Z,47.43168,
2020-01-24T15:20:02.680Z,47.28832,
2020-01-24T15:25:02.683Z,47.34976,
2020-01-24T15:30:02.713Z,47.34976,
2020-01-24T15:35:02.719Z,47.43168,
2020-01-24T15:40:02.726Z,47.2064,
2020-01-24T15:45:02.738Z,47.67744,
2020-01-24T15:50:02.772Z,47.43168,
2020-01-24T15:55:02.792Z,47.5136,
2020-01-24T16:00:02.810Z,47.34976,
2020-01-24T16:05:02.821Z,47.18592,
2020-01-24T16:10:02.825Z,47.39072,
2020-01-24T16:15:02.850Z,47.18592,
2020-01-24T16:20:02.855Z,47.43168,
2020-01-24T16:25:02.901Z,46.1824,
2020-01-24T16:30:02.891Z,47.39072,
2020-01-24T16:35:02.901Z,47.34976,
2020-01-24T16:40:02.931Z,47.26784,
2020-01-24T16:45:02.938Z,47.26784,
2020-01-24T16:50:02.958Z,46.51008,
2020-01-24T16:55:02.957Z,47.43168,
2020-01-24T17:00:02.982Z,47.37024,
2020-01-24T17:05:03.004Z,47.104,
2020-01-24T17:10:03.033Z,47.26784,
2020-01-24T17:15:03.037Z,47.616,
2020-01-24T17:20:03.043Z,47.5136,
2020-01-24T17:25:03.052Z,47.24736,
2020-01-24T17:30:03.081Z,48.82432,
2020-01-24T17:35:03.090Z,47.34976,
2020-01-24T17:40:03.077Z,47.34976,
2020-01-24T17:45:03.113Z,47.34976,
2020-01-24T17:50:03.119Z,47.26784,
2020-01-24T17:55:03.149Z,47.3088,
2020-01-24T18:00:03.145Z,46.44864,
2020-01-24T18:05:03.149Z,47.43168,
2020-01-24T18:10:03.176Z,48.00512,
2020-01-24T18:15:03.197Z,47.34976,
2020-01-24T18:20:03.214Z,47.43168,
2020-01-24T18:25:03.239Z,47.43168,
2020-01-24T18:30:03.248Z,47.28832,
2020-01-24T18:35:03.233Z,46.61248,
2020-01-24T18:40:03.261Z,47.34976,
2020-01-24T18:45:02.295Z,47.34976,
2020-01-24T18:50:02.287Z,47.34976,
2020-01-24T18:55:02.296Z,47.26784,
2020-01-24T19:00:02.349Z,46.2848,
2020-01-24T19:05:02.358Z,47.34976,
2020-01-24T19:10:02.391Z,47.34976,
2020-01-24T19:15:02.410Z,47.34976,
2020-01-24T19:20:02.425Z,47.43168,
2020-01-24T19:25:02.453Z,47.75936,
2020-01-24T19:30:02.454Z,47.34976,
2020-01-24T19:35:02.489Z,47.3088,
2020-01-24T19:40:02.482Z,47.26784,
2020-01-24T19:45:02.516Z,47.2064,
2020-01-24T19:50:02.524Z,47.34976,
2020-01-24T19:55:02.549Z,47.34976,
2020-01-24T20:00:02.520Z,47.26784,
2020-01-24T20:05:02.547Z,47.47264,
2020-01-24T20:10:02.568Z,47.34976,
2020-01-24T20:15:02.585Z,47.34976,
2020-01-24T20:20:02.593Z,47.37024,
2020-01-24T20:25:02.635Z,47.32928,
2020-01-24T20:30:02.644Z,46.77632,
2020-01-24T20:35:02.642Z,47.34976,
2020-01-24T20:40:02.658Z,47.28832,
2020-01-24T20:45:02.672Z,46.94016,
2020-01-24T20:50:02.674Z,31.5392,
2020-01-24T20:55:02.740Z,28.2624,
2020-01-24T21:00:02.747Z,32.89088,
2020-01-24T21:05:02.761Z,47.26784,
2020-01-24T21:10:02.764Z,39.0144,
2020-01-24T21:15:02.769Z,33.9968,
2020-01-24T21:20:02.791Z,38.42048,
2020-01-24T21:25:02.815Z,47.2064,
2020-01-24T21:30:02.820Z,41.69728,
2020-01-24T21:35:02.861Z,47.26784,
2020-01-24T21:40:02.862Z,47.2064,
2020-01-24T21:45:02.873Z,47.26784,
2020-01-24T21:50:02.896Z,47.26784,
2020-01-24T21:55:02.906Z,47.26784,
2020-01-24T22:00:02.930Z,47.5136,
2020-01-24T22:05:02.929Z,47.22688,
2020-01-24T22:10:02.948Z,47.43168,
2020-01-24T22:15:02.963Z,46.94016,
2020-01-24T22:20:02.972Z,47.34976,
2020-01-24T22:25:03.012Z,47.43168,
2020-01-24T22:30:03.010Z,46.2848,
2020-01-24T22:35:03.005Z,47.34976,
2020-01-24T22:40:03.021Z,47.34976,
2020-01-24T22:45:03.033Z,47.9232,
2020-01-24T22:50:03.050Z,47.18592,
2020-01-24T22:55:03.062Z,47.34976,
2020-01-24T23:00:03.099Z,46.67392,
2020-01-24T23:05:03.106Z,47.34976,
2020-01-24T23:10:03.121Z,47.34976,
2020-01-24T23:15:03.135Z,47.2064,
2020-01-24T23:20:03.147Z,47.39072,
2020-01-24T23:25:03.150Z,47.24736,
2020-01-24T23:30:03.187Z,48.49664,
2020-01-24T23:35:03.191Z,47.43168,
2020-01-24T23:40:03.199Z,45.8752,
2020-01-24T23:45:03.221Z,47.26784,
2020-01-24T23:50:03.237Z,47.26784,
2020-01-24T23:55:03.269Z,47.26784,
2020-01-25T00:00:03.260Z,47.43168,
2020-01-25T00:05:03.259Z,47.34976,
2020-01-25T00:10:02.257Z,47.26784,
2020-01-25T00:15:02.292Z,47.18592,
2020-01-25T00:20:02.317Z,47.43168,
2020-01-25T00:25:02.337Z,47.3088,
2020-01-25T00:30:02.358Z,47.32928,
2020-01-25T00:35:02.358Z,47.34976,
2020-01-25T00:40:02.373Z,47.3088,
2020-01-25T00:45:02.404Z,47.26784,
2020-01-25T00:50:02.425Z,47.34976,
2020-01-25T00:55:02.430Z,46.61248,
2020-01-25T01:00:02.445Z,47.34976,
2020-01-25T01:05:02.459Z,47.34976,
2020-01-25T01:10:02.491Z,47.26784,
2020-01-25T01:15:02.484Z,47.37024,
2020-01-25T01:20:02.508Z,47.45216,
2020-01-25T01:25:02.533Z,47.34976,
2020-01-25T01:30:02.555Z,47.34976,
2020-01-25T01:35:02.556Z,47.5136,
2020-01-25T01:40:02.569Z,47.39072,
2020-01-25T01:45:02.575Z,47.37024,
2020-01-25T01:50:02.592Z,47.43168,
2020-01-25T01:55:02.610Z,47.22688,
2020-01-25T02:00:02.614Z,47.5136,
2020-01-25T02:05:02.634Z,47.18592,
2020-01-25T02:10:02.648Z,47.43168,
2020-01-25T02:15:02.685Z,47.34976,
2020-01-25T02:20:02.700Z,47.2064,
2020-01-25T02:25:02.703Z,47.34976,
2020-01-25T02:30:02.731Z,47.43168,
2020-01-25T02:35:02.734Z,47.43168,
2020-01-25T02:40:02.743Z,46.94016,
2020-01-25T02:45:02.792Z,47.34976,
2020-01-25T02:50:02.809Z,48.35328,
2020-01-25T02:55:02.825Z,47.43168,
2020-01-25T03:00:02.818Z,47.28832,
2020-01-25T03:05:02.829Z,47.3088,
2020-01-25T03:10:02.834Z,47.49312,
2020-01-25T03:15:02.855Z,47.34976,
2020-01-25T03:20:02.873Z,47.34976,
2020-01-25T03:25:02.879Z,47.06304,
2020-01-25T03:30:02.903Z,47.34976,
2020-01-25T03:35:02.927Z,47.43168,
2020-01-25T03:40:02.944Z,47.34976,
2020-01-25T03:45:02.964Z,47.2064,
2020-01-25T03:50:02.938Z,47.34976,
2020-01-25T03:55:02.957Z,47.26784,
2020-01-25T04:00:02.981Z,47.08352,
2020-01-25T04:05:02.992Z,47.26784,
2020-01-25T04:10:03.026Z,47.12448,
2020-01-25T04:15:03.024Z,47.34976,
2020-01-25T04:20:03.051Z,47.37024,
2020-01-25T04:25:03.074Z,47.43168,
2020-01-25T04:30:03.069Z,47.18592,
2020-01-25T04:35:03.090Z,46.20288,
2020-01-25T04:40:03.103Z,47.37024,
2020-01-25T04:45:03.118Z,47.2064,
2020-01-25T04:50:03.138Z,47.5136,
2020-01-25T04:55:03.145Z,46.85824,
2020-01-25T05:00:03.175Z,46.61248,
2020-01-25T05:05:03.187Z,47.4112,
2020-01-25T05:10:03.201Z,46.87872,
2020-01-25T05:15:03.203Z,47.43168,
2020-01-25T05:20:03.238Z,47.43168,
2020-01-25T05:25:03.249Z,47.45216,
2020-01-25T05:30:03.269Z,47.24736,
2020-01-25T05:35:03.289Z,47.02208,
2020-01-25T05:40:02.301Z,47.37024,
2020-01-25T05:45:02.299Z,47.26784,
2020-01-25T05:50:02.322Z,47.3088,
2020-01-25T05:55:02.357Z,45.28128,
2020-01-25T06:00:02.357Z,47.22688,
2020-01-25T06:05:02.372Z,47.39072,
2020-01-25T06:10:02.389Z,46.91968,
2020-01-25T06:15:02.411Z,47.34976,
2020-01-25T06:20:02.423Z,48.47616,
2020-01-25T06:25:02.416Z,48.88576,
2020-01-25T06:30:02.427Z,47.45216,
2020-01-25T06:35:02.438Z,47.43168,
2020-01-25T06:40:02.468Z,47.37024,
2020-01-25T06:45:02.484Z,47.39072,
2020-01-25T06:50:02.489Z,47.34976,
2020-01-25T06:55:02.507Z,47.47264,
2020-01-25T07:00:02.513Z,47.37024,
2020-01-25T07:05:02.546Z,47.18592,
2020-01-25T07:10:02.554Z,47.18592,
2020-01-25T07:15:02.572Z,47.26784,
2020-01-25T07:20:02.560Z,47.26784,
2020-01-25T07:25:02.603Z,47.18592,
2020-01-25T07:30:02.621Z,47.32928,
2020-01-25T07:35:02.642Z,47.37024,
2020-01-25T07:40:02.640Z,47.26784,
2020-01-25T07:45:02.649Z,47.28832,
2020-01-25T07:50:02.681Z,47.34976,
2020-01-25T07:55:02.695Z,47.34976,
2020-01-25T08:00:02.718Z,47.26784,
2020-01-25T08:05:02.734Z,47.4112,
2020-01-25T08:10:02.744Z,47.26784,
2020-01-25T08:15:02.762Z,47.34976,
2020-01-25T08:20:02.773Z,47.28832,
2020-01-25T08:25:02.772Z,47.43168,
2020-01-25T08:30:02.806Z,45.89568,
2020-01-25T08:35:02.796Z,47.26784,
2020-01-25T08:40:02.841Z,47.34976,
2020-01-25T08:45:02.846Z,47.57504,
2020-01-25T08:50:02.854Z,47.3088,
2020-01-25T08:55:02.894Z,49.152,
2020-01-25T09:00:02.898Z,47.2064,
2020-01-25T09:05:02.883Z,47.34976,
2020-01-25T09:10:02.895Z,47.32928,
2020-01-25T09:15:02.914Z,47.43168,
2020-01-25T09:20:02.934Z,47.26784,
2020-01-25T09:25:02.948Z,47.3088,
2020-01-25T09:30:02.966Z,47.43168,
2020-01-25T09:35:02.963Z,47.24736,
2020-01-25T09:40:02.992Z,47.34976,
2020-01-25T09:45:02.992Z,47.43168,
2020-01-25T09:50:03.033Z,47.34976,
2020-01-25T09:55:03.050Z,47.5136,
2020-01-25T10:00:03.061Z,47.24736,
2020-01-25T10:05:03.056Z,47.34976,
2020-01-25T10:10:03.081Z,47.2064,
2020-01-25T10:15:03.093Z,47.43168,
2020-01-25T10:20:03.122Z,47.34976,
2020-01-25T10:25:03.155Z,45.95712,
2020-01-25T10:30:03.159Z,47.26784,
2020-01-25T10:35:03.141Z,47.39072,
2020-01-25T10:40:03.162Z,47.28832,
2020-01-25T10:45:03.178Z,44.40064,
2020-01-25T10:50:03.204Z,47.26784,
2020-01-25T10:55:03.215Z,34.57024,
2020-01-25T11:00:03.221Z,47.3088,
2020-01-25T11:05:03.235Z,45.4656,
2020-01-25T11:10:03.255Z,46.77632,
2020-01-25T11:15:02.263Z,36.61824,
2020-01-25T11:20:02.380Z,43.9296,
2020-01-25T11:25:02.376Z,38.89152,
2020-01-25T11:30:02.605Z,33.01376,
2020-01-25T11:35:02.609Z,46.26432,
2020-01-25T11:40:02.633Z,32.11264,
2020-01-25T11:45:02.631Z,31.9488,
2020-01-25T11:50:02.694Z,31.86688,
2020-01-25T11:55:02.689Z,43.66336,
2020-01-25T12:00:02.683Z,47.18592,
2020-01-25T12:05:02.721Z,46.77632,
2020-01-25T12:10:02.718Z,47.18592,
2020-01-25T12:15:02.735Z,47.34976,
2020-01-25T12:20:02.749Z,47.18592,
2020-01-25T12:25:02.752Z,47.37024,
2020-01-25T12:30:02.792Z,47.3088,
2020-01-25T12:35:02.794Z,47.90272,
2020-01-25T12:40:02.814Z,47.34976,
2020-01-25T12:45:02.819Z,47.43168,
2020-01-25T12:50:02.820Z,47.34976,
2020-01-25T12:55:02.842Z,48.27136,
2020-01-25T13:00:02.861Z,47.34976,
2020-01-25T13:05:02.899Z,47.5136,
2020-01-25T13:10:02.893Z,47.24736,
2020-01-25T13:15:02.910Z,47.43168,
2020-01-25T13:20:02.956Z,47.37024,
2020-01-25T13:25:02.937Z,47.22688,
2020-01-25T13:30:02.960Z,47.32928,
2020-01-25T13:35:02.971Z,47.34976,
2020-01-25T13:40:02.971Z,47.39072,
2020-01-25T13:45:03.002Z,47.5136,
2020-01-25T13:50:03.018Z,47.37024,
2020-01-25T13:55:03.043Z,47.28832,
2020-01-25T14:00:03.053Z,47.26784,
2020-01-25T14:05:03.061Z,47.34976,
2020-01-25T14:10:03.077Z,47.34976,
2020-01-25T14:15:03.087Z,47.2064,
2020-01-25T14:20:03.107Z,47.104,
2020-01-25T14:25:03.124Z,46.44864,
2020-01-25T14:30:03.152Z,47.43168,
2020-01-25T14:35:03.152Z,47.34976,
2020-01-25T14:40:03.175Z,47.34976,
2020-01-25T14:45:03.189Z,47.34976,
2020-01-25T14:50:03.201Z,47.37024,
2020-01-25T14:55:03.209Z,47.53408,
2020-01-25T15:00:03.231Z,47.43168,
2020-01-25T15:05:03.260Z,47.34976,
2020-01-25T15:10:03.239Z,47.43168,
2020-01-25T15:15:03.280Z,47.77984,
2020-01-25T15:20:02.300Z,47.26784,
2020-01-25T15:25:02.297Z,47.39072,
2020-01-25T15:30:02.330Z,47.34976,
2020-01-25T15:35:02.330Z,47.26784,
2020-01-25T15:40:02.349Z,47.34976,
2020-01-25T15:45:02.365Z,47.43168,
2020-01-25T15:50:02.383Z,47.34976,
2020-01-25T15:55:02.409Z,47.69792,
2020-01-25T16:00:02.404Z,47.43168,
2020-01-25T16:05:02.409Z,47.5136,
2020-01-25T16:10:02.433Z,47.02208,
2020-01-25T16:15:02.452Z,47.45216,
2020-01-25T16:20:02.502Z,47.5136,
2020-01-25T16:25:02.494Z,47.22688,
2020-01-25T16:30:02.521Z,47.34976,
2020-01-25T16:35:02.516Z,47.37024,
2020-01-25T16:40:02.537Z,47.3088,
2020-01-25T16:45:02.547Z,46.61248,
2020-01-25T16:50:02.560Z,47.26784,
2020-01-25T16:55:02.581Z,47.34976,
2020-01-25T17:00:02.602Z,47.32928,
2020-01-25T17:05:02.615Z,47.34976,
2020-01-25T17:10:02.624Z,47.34976,
2020-01-25T17:15:02.638Z,47.34976,
2020-01-25T17:20:02.660Z,47.43168,
2020-01-25T17:25:02.673Z,47.32928,
2020-01-25T17:30:02.702Z,48.2304,
2020-01-25T17:35:02.696Z,47.34976,
2020-01-25T17:40:02.728Z,47.34976,
2020-01-25T17:45:02.735Z,47.34976,
2020-01-25T17:50:02.748Z,47.34976,
2020-01-25T17:55:02.748Z,47.34976,
2020-01-25T18:00:02.787Z,46.592,
2020-01-25T18:05:02.775Z,47.43168,
2020-01-25T18:10:02.798Z,47.28832,
2020-01-25T18:15:02.814Z,47.28832,
2020-01-25T18:20:02.820Z,47.26784,
2020-01-25T18:25:02.828Z,47.26784,
2020-01-25T18:30:02.874Z,47.34976,
2020-01-25T18:35:02.879Z,47.43168,
2020-01-25T18:40:02.885Z,47.28832,
2020-01-25T18:45:02.901Z,46.44864,
2020-01-25T18:50:02.925Z,48.3328,
2020-01-25T18:55:02.936Z,47.37024,
2020-01-25T19:00:02.946Z,47.34976,
2020-01-25T19:05:02.970Z,47.34976,
2020-01-25T19:10:02.983Z,47.4112,
2020-01-25T19:15:03.000Z,47.34976,
2020-01-25T19:20:03.024Z,47.26784,
2020-01-25T19:25:03.004Z,47.28832,
2020-01-25T19:30:03.058Z,47.43168,
2020-01-25T19:35:03.050Z,47.26784,
2020-01-25T19:40:03.049Z,47.18592,
2020-01-25T19:45:03.061Z,47.18592,
2020-01-25T19:50:03.088Z,45.8752,
2020-01-25T19:55:03.106Z,47.18592,
2020-01-25T20:00:03.126Z,46.85824,
2020-01-25T20:05:03.125Z,47.26784,
2020-01-25T20:10:03.144Z,47.26784,
2020-01-25T20:15:03.166Z,47.34976,
2020-01-25T20:20:03.177Z,47.37024,
2020-01-25T20:25:03.183Z,47.26784,
2020-01-25T20:30:03.225Z,47.34976,
2020-01-25T20:35:03.237Z,47.24736,
2020-01-25T20:40:03.251Z,47.26784,
2020-01-25T20:45:03.251Z,47.34976,
2020-01-25T20:50:03.290Z,47.12448,
2020-01-25T20:55:02.292Z,47.616,
2020-01-25T21:00:02.296Z,47.34976,
2020-01-25T21:05:02.320Z,45.40416,
2020-01-25T21:10:02.330Z,47.26784,
2020-01-25T21:15:02.354Z,47.26784,
2020-01-25T21:20:02.371Z,47.18592,
2020-01-25T21:25:02.384Z,47.34976,
2020-01-25T21:30:02.408Z,47.0016,
2020-01-25T21:35:02.394Z,46.7968,
2020-01-25T21:40:02.416Z,46.87872,
2020-01-25T21:45:02.444Z,47.104,
2020-01-25T21:50:02.462Z,43.02848,
2020-01-25T21:55:02.466Z,47.34976,
2020-01-25T22:00:02.469Z,47.34976,
2020-01-25T22:05:02.487Z,32.39936,
2020-01-25T22:10:02.509Z,40.05888,
2020-01-25T22:15:02.509Z,36.37248,
2020-01-25T22:20:02.557Z,47.18592,
2020-01-25T22:25:02.542Z,44.2368,
2020-01-25T22:30:02.561Z,47.63648,
2020-01-25T22:35:02.577Z,47.39072,
2020-01-25T22:40:02.595Z,47.26784,
2020-01-25T22:45:02.621Z,39.40352,
2020-01-25T22:50:02.614Z,47.18592,
2020-01-25T22:55:02.620Z,47.3088,
2020-01-25T23:00:02.658Z,47.26784,
2020-01-25T23:05:02.675Z,47.34976,
2020-01-25T23:10:02.693Z,46.94016,
2020-01-25T23:15:02.704Z,47.34976,
2020-01-25T23:20:02.711Z,47.32928,
2020-01-25T23:25:02.731Z,48.0256,
2020-01-25T23:30:02.732Z,47.37024,
2020-01-25T23:35:02.748Z,47.43168,
2020-01-25T23:40:02.787Z,46.2848,
2020-01-25T23:45:02.785Z,47.43168,
2020-01-25T23:50:02.827Z,47.18592,
2020-01-25T23:55:02.820Z,47.43168,
2020-01-26T00:00:02.837Z,47.26784,
2020-01-26T00:05:02.856Z,47.34976,
2020-01-26T00:10:02.867Z,47.86176,
2020-01-26T00:15:02.884Z,47.45216,
2020-01-26T00:20:02.884Z,47.34976,
2020-01-26T00:25:02.915Z,47.47264,
2020-01-26T00:30:02.928Z,47.3088,
2020-01-26T00:35:02.935Z,46.94016,
2020-01-26T00:40:02.927Z,47.43168,
2020-01-26T00:45:02.964Z,47.26784,
2020-01-26T00:50:02.983Z,47.34976,
2020-01-26T00:55:02.980Z,47.43168,
2020-01-26T01:00:02.993Z,47.34976,
2020-01-26T01:05:03.024Z,47.37024,
2020-01-26T01:10:03.040Z,48.16896,
2020-01-26T01:15:03.056Z,47.34976,
2020-01-26T01:20:03.096Z,47.26784,
2020-01-26T01:25:03.075Z,47.3088,
2020-01-26T01:30:03.099Z,47.26784,
2020-01-26T01:35:03.097Z,47.5136,
2020-01-26T01:40:03.110Z,47.26784,
2020-01-26T01:45:03.145Z,47.37024,
2020-01-26T01:50:03.131Z,47.34976,
2020-01-26T01:55:03.167Z,46.30528,
2020-01-26T02:00:03.179Z,47.4112,
2020-01-26T02:05:03.187Z,46.44864,
2020-01-26T02:10:03.195Z,47.5136,
2020-01-26T02:15:03.221Z,47.34976,
2020-01-26T02:20:03.235Z,47.28832,
2020-01-26T02:25:03.252Z,47.34976,
2020-01-26T02:30:03.289Z,47.34976,
2020-01-26T02:35:02.281Z,47.34976,
2020-01-26T02:40:02.287Z,48.25088,
2020-01-26T02:45:02.306Z,47.26784,
2020-01-26T02:50:02.346Z,47.26784,
2020-01-26T02:55:02.350Z,47.34976,
2020-01-26T03:00:02.358Z,47.34976,
2020-01-26T03:05:02.379Z,47.43168,
2020-01-26T03:10:02.379Z,47.34976,
2020-01-26T03:15:02.402Z,47.28832,
2020-01-26T03:20:02.404Z,47.34976,
2020-01-26T03:25:02.439Z,47.37024,
2020-01-26T03:30:02.442Z,47.43168,
2020-01-26T03:35:02.465Z,47.616,
2020-01-26T03:40:02.487Z,47.37024,
2020-01-26T03:45:02.498Z,46.05952,
2020-01-26T03:50:02.497Z,47.37024,
2020-01-26T03:55:02.534Z,47.26784,
2020-01-26T04:00:02.537Z,47.43168,
2020-01-26T04:05:02.559Z,47.34976,
2020-01-26T04:10:02.581Z,47.34976,
2020-01-26T04:15:02.592Z,46.6944,
2020-01-26T04:20:02.617Z,47.22688,
2020-01-26T04:25:02.606Z,47.39072,
2020-01-26T04:30:02.629Z,47.34976,
2020-01-26T04:35:02.653Z,47.55456,
2020-01-26T04:40:02.655Z,47.26784,
2020-01-26T04:45:02.677Z,47.28832,
2020-01-26T04:50:02.719Z,47.43168,
2020-01-26T04:55:02.719Z,47.26784,
2020-01-26T05:00:02.731Z,47.104,
2020-01-26T05:05:02.750Z,47.18592,
2020-01-26T05:10:02.771Z,47.18592,
2020-01-26T05:15:02.763Z,47.26784,
2020-01-26T05:20:02.776Z,48.82432,
2020-01-26T05:25:02.791Z,46.6944,
2020-01-26T05:30:02.817Z,47.34976,
2020-01-26T05:35:02.825Z,47.65696,
2020-01-26T05:40:02.839Z,47.5136,
2020-01-26T05:45:02.854Z,46.44864,
2020-01-26T05:50:02.884Z,47.14496,
2020-01-26T05:55:02.883Z,47.28832,
2020-01-26T06:00:02.906Z,47.02208,
2020-01-26T06:05:02.915Z,47.86176,
2020-01-26T06:10:02.943Z,47.34976,
2020-01-26T06:15:03.155Z,47.43168,
2020-01-26T06:20:03.103Z,47.43168,
2020-01-26T06:25:02.967Z,47.28832,
2020-01-26T06:30:03.005Z,45.71136,
2020-01-26T06:35:02.999Z,47.5136,
2020-01-26T06:40:03.031Z,48.16896,
2020-01-26T06:45:03.047Z,47.34976,
2020-01-26T06:50:03.071Z,47.43168,
2020-01-26T06:55:03.066Z,47.39072,
2020-01-26T07:00:03.071Z,48.35328,
2020-01-26T07:05:03.089Z,47.18592,
2020-01-26T07:10:03.092Z,47.43168,
2020-01-26T07:15:03.147Z,47.5136,
2020-01-26T07:20:03.160Z,48.16896,
2020-01-26T07:25:03.164Z,47.26784,
2020-01-26T07:30:03.201Z,47.34976,
2020-01-26T07:35:03.184Z,47.39072,
2020-01-26T07:40:03.204Z,47.45216,
2020-01-26T07:45:03.229Z,45.056,
2020-01-26T07:50:03.233Z,47.45216,
2020-01-26T07:55:03.257Z,46.2848,
2020-01-26T08:00:03.275Z,47.18592,
2020-01-26T08:05:02.301Z,45.71136,
2020-01-26T08:10:02.313Z,47.34976,
2020-01-26T08:15:02.315Z,47.28832,
2020-01-26T08:20:02.335Z,47.26784,
2020-01-26T08:25:02.338Z,47.26784,
2020-01-26T08:30:02.380Z,47.24736,
2020-01-26T08:35:02.393Z,47.24736,
2020-01-26T08:40:02.399Z,47.34976,
2020-01-26T08:45:02.416Z,47.34976,
2020-01-26T08:50:02.454Z,47.28832,
2020-01-26T08:55:02.449Z,46.61248,
2020-01-26T09:00:02.455Z,47.39072,
2020-01-26T09:05:02.468Z,47.18592,
2020-01-26T09:10:02.490Z,47.26784,
2020-01-26T09:15:02.496Z,47.34976,
2020-01-26T09:20:02.509Z,47.3088,
2020-01-26T09:25:02.526Z,47.26784,
2020-01-26T09:30:02.551Z,47.28832,
2020-01-26T09:35:02.534Z,47.34976,
2020-01-26T09:40:02.560Z,47.26784,
2020-01-26T09:45:02.589Z,46.94016,
2020-01-26T09:50:02.593Z,47.3088,
2020-01-26T09:55:02.616Z,47.104,
2020-01-26T10:00:02.628Z,47.34976,
2020-01-26T10:05:02.640Z,47.18592,
2020-01-26T10:10:02.644Z,47.34976,
2020-01-26T10:15:02.681Z,47.26784,
2020-01-26T10:20:02.706Z,47.37024,
2020-01-26T10:25:02.698Z,47.26784,
2020-01-26T10:30:02.720Z,47.28832,
2020-01-26T10:35:02.720Z,47.34976,
2020-01-26T10:40:02.739Z,47.34976,
2020-01-26T10:45:02.759Z,47.34976,
2020-01-26T10:50:02.751Z,48.7424,
2020-01-26T10:55:02.768Z,47.39072,
2020-01-26T11:00:02.794Z,47.22688,
2020-01-26T11:05:02.814Z,47.26784,
2020-01-26T11:10:02.837Z,47.43168,
2020-01-26T11:15:02.835Z,47.43168,
2020-01-26T11:20:02.871Z,47.43168,
2020-01-26T11:25:02.882Z,47.39072,
2020-01-26T11:30:02.945Z,46.96064,
2020-01-26T11:35:02.936Z,47.34976,
